reviewId,date,time,reviewCreatedVersion,country,score,thumbsUpCount,content,contentLength,sentiment,sentimentScore,contentLength,repliedAt,replyContent
gp:AOqpTOHikpMEC6kIOPk6rPvo_j5IqHPDo0CIATk1hOvpMBaGhwXZ9PCYKjyLxYSrfjyF_ILsttdTKgJXHWi0,2015-04-02,09:26:20,7.8,US,3,1,Useful app with good features....It would be great if you guys can apply caching schemes like news apps e.g TOI,20,POSITIVE,0.9985164999961853,20,,
gp:AOqpTOHg39u_VvKTdfd0pzItY_acmwgpDxE3pY7O6T1GHVD5kaZthWxE7N_Yp_JVAWY7rbSJI5uiXe1NIOFn,2015-03-30,18:32:23,7.8,US,5,1,Very helpfull !,3,POSITIVE,0.9985969662666321,3,,
gp:AOqpTOFOoa-siaQXZTP8r7WyLr8JHUVqY8RnZs75LBbIMRPZgsxaTiwAjKMFJM9PAR9tgmA5_RJ48tS9-1_H,2015-03-29,19:50:09,7.8,US,4,1,Olid functionality. UI could be better,6,POSITIVE,0.9867674708366394,6,,
gp:AOqpTOGIXx0CgOkUUcHrfcbQPqt5VxdJFqWRX6khhRqdlksaEaNE5r794yEw6qABGgyLAKIqmv5SByMatTYu,2015-03-28,17:37:54,7.8,US,4,1,Interview experience section is quite helpful.,6,POSITIVE,0.9983593821525574,6,,
gp:AOqpTOGjAUfr4aJQvX38b3jBJFFZvq0m37OW251q6FyYLe5EZ3fe80oHmm2_Pq53D-1CM-JceS9grC1e8dG6,2015-03-28,07:20:17,7.8,US,4,1,Didn't expect too much advertisements. Its annoying.,7,NEGATIVE,0.9994680285453796,7,,
gp:AOqpTOHmmRBCN7n8hwtpy7l6RSipmHMPUio5ziBW5KFG2Lr9NCEn3mpQSeRP6C2u1JbGUQW6wEopB36DRgai,2015-03-28,05:18:57,7.8,US,4,1,Modern CPP related topICS need to be added,8,NEGATIVE,0.9689943194389343,8,,
gp:AOqpTOGNdwd0q3yFa9oPLw27OXMiTbIQJ3uzpoNNMCVFCc1C3X1wkPZxNbmmB8uEAVvjk3Ok4MTeixCQrgRk,2015-03-25,10:56:26,7.8,US,5,1,For everyone novice to professional..specially for beginners..:),7,POSITIVE,0.9987254738807678,7,,
gp:AOqpTOFjuhcf4wrKjEIrVAMQA0TbkhDQZy-gZpW8bMt9mWH0R7eRDWwsBSCoP7d5nPhb1YUOX8XC4wG0Y7np,2015-03-24,16:09:54,7.8,US,3,1,So whenever I try to sear h something first of all I am never able to complete writing because ads pop up and If by chance wrote everything I am never able to press search because of the ad pop up. Three stars because this app helped me a lot,50,NEGATIVE,0.877528190612793,50,2015-03-25 20:16:43,"Hello Ravi! We are sorry for the discomfort in using the search feature. We show Ad only once. So, once you close the Ad on pop up, you should be able to press search. Can you please write to us through ""Send feedback"" option in app if you are still having issues in searching the contents?
We appreciate your feedback and support.
-GeeksforGeeks"
gp:AOqpTOFyjKzh9DQQd6bnmAgpW1fKPAPfyPNdqfXhkSL8chYLBCgs7swnpHQ-tnPO-65fPCqTdVaXIA6DwGnS,2015-03-24,15:07:53,7.8,US,5,1,awesome,1,POSITIVE,0.9985532164573669,1,,
gp:AOqpTOHAyEUoyFSaitiwlbILPueGbc_ZDrwqmeLzSOPTTmQAWDh4yhENpa--gxiZviduh6817RGNI8taay2O,2015-03-24,04:02:55,7.8,US,4,1,"Nice app , easy to use , helpful, but I gave it 4 instead of 5 because it time to use material design elements.",24,POSITIVE,0.9988088607788086,24,,
gp:AOqpTOGGPZxpu6DeF4tv6e73hIpWQCED5vxf-yx4VJz-Ki44bf5fy1v_X4hx3C8tefTKKheurt60lq3S-jhC,2015-03-22,16:46:17,7.8,US,5,2,great app. thanks for your support. it was for geeksforgeeks that i'm placed in amazon :),16,POSITIVE,0.9987815022468567,16,,
gp:AOqpTOEOe-UpumBOITF0FTNr6mnrxPwNiIMwm1IlH8P_99AohPjZMFGOCxinoB5RtjammmfuIlhFPOIemoMl,2015-03-20,19:28:41,7.8,US,4,1,Very helpful for reference,4,POSITIVE,0.9987351298332214,4,,
gp:AOqpTOGJotuOkWJw3YeuI3FlocBZ86pA76PnlRE52H44RAEVKcCTIcN5Th4CdnMo1hlDrLtEbgxeOjh-KkXP,2015-03-20,10:36:24,,US,5,1,Keep updating the contents,4,POSITIVE,0.9982168078422546,4,,
gp:AOqpTOGx38_SPTCcoBmWdD-CYpd65Llze7Ltcpxf5WRImeyYNd6MmHrBVSsRU5M8bFQqSPepUjM9P4P8Nh8U,2015-03-20,08:51:35,7.8,US,4,1,All the resources related to programming can be found here.,10,POSITIVE,0.9981308579444885,10,,
gp:AOqpTOFXLhyi1ngQxBzEMuOx0nSHrJ1rmqFHEjNAPnFHYmUzemA2uD9-Vma8b_ErkVDIo2XbGxjH0iq6t-py,2015-03-20,08:14:20,7.8,US,5,1,Great app for programming,4,POSITIVE,0.9988270401954651,4,,
gp:AOqpTOEvpk-Pgoj_gCMakD07zcziF-hB-JW_NqEUFuNkI4naCUzqpMKXUADUjfTtNA1cEnsSn6-2zOlY0e7h,2015-03-19,05:07:47,7.8,US,5,1,Awesome app,2,POSITIVE,0.9986573457717896,2,,
gp:AOqpTOH1Z-tmLHL3HoBe190-aPbTU7bjsaV6_Es0lyHJONwIywHrKOsBrPF9K5Go2cU05l17W7Qs_jDcjhzx,2015-03-18,05:00:27,7.7.2,US,5,1,Its awesome and thanks for the initiative,7,POSITIVE,0.9988718628883362,7,,
gp:AOqpTOFUm9a3-Fo_1OrGtiRI0a4pBJQ7BdHNHziedsU5n9kKUdK2hgQNg_Ub0R27DjN704mirqvZWgojwJUm,2015-03-16,18:12:22,7.7.2,US,4,1,Awesome!!,1,POSITIVE,0.9986911416053772,1,,
gp:AOqpTOHE5rqv9N_n4SPakEZxUtKq0wgm21U1aa9DYYmg4b-To9HqB5u4C7D7OgxAuF4AqhyydGRQ5K3B1wys,2015-03-16,16:20:41,7.7.2,US,5,1,U get what you exactly want and it's free. Even sample papers for board exams were never free.,18,POSITIVE,0.9956156015396118,18,,
gp:AOqpTOFYM-e7fJuzWuSPyv-Vu4q0oFSLD0Ln8tJULManjn_njqTgEUa27LhHIBPANpMQwglZsUvcX7kDkyS-,2015-03-15,22:09:47,7.7.2,US,5,1,Very helpful,2,POSITIVE,0.9983875751495361,2,,
gp:AOqpTOHvHFD2PhdC3tNl0VdiTieX1uvxMKFfE2KY2SKvB9PpcLRnhQLoaIB7KARw_xTbn6r5BCelTgZvPecR,2015-03-15,18:12:46,7.7.2,US,5,1,Loved it,2,POSITIVE,0.9988275170326233,2,,
gp:AOqpTOExcSMWcmOqJUTqf-o5lcXZhrwLJxY0gxnzqtabSgytg1QFgbAyqU0gnr--puL9rny1PmKqC95lfCx-,2015-03-14,12:50:55,7.7.2,US,5,1,Very good for coding practice and lot of help for technical interview,12,POSITIVE,0.9988322854042053,12,,
gp:AOqpTOGeB3kIWt1_VoKzrkPGt014clt6TBtebql_tm-mj5shSb07Un4fVKJXrYzPElpuTuN_0fP5frE3TkS_,2015-03-11,10:00:48,7.7.2,US,5,1,v good app 👍,4,POSITIVE,0.9987836480140686,4,,
gp:AOqpTOG9lp5NLLvCDjQwAb79r8A_dD-_IpV-JYcXCoLIWhbURiPbYBW_8NWnGCwHNTxdNxJLelaM831gpvwm,2015-03-10,07:44:49,7.7.2,US,5,1,"awsm app, very helpful app",5,POSITIVE,0.9986839890480042,5,,
gp:AOqpTOEvNMEnW95kGm3J_n4ozfIPPAX0gRMrjMI-Di0wqrkPqp_8E0Ep2aCRSFcUl0lE1wYEXE7sOPtAH0A6,2015-03-09,10:39:10,7.7.2,US,5,1,Its really helpful and handy app for learners,8,POSITIVE,0.9988610744476318,8,2015-01-12 17:51:12,"Hello Tezaswy! There is offline reading feature. Mark a post as favorite by tapping on the star on the top right of any post and it is saved to read offline. Please let us know if you are having any issue.
-GeeksforGeeks"
gp:AOqpTOEr1b80ICrDcFyqjtvCsi-Pf43zdIfyTtflZrVValxrzbeLlildGxcN9yblw8MHBMtJKOyXbONHb9P5,2015-03-08,20:38:14,7.7.2,US,4,1,Appreciate the great work of bringing the site to phones. It would be better if it was ad free.,19,POSITIVE,0.9946435689926147,19,2015-03-09 13:16:02,"Hello Sagar! Thanks for your support and feedback. We are consistently working to give users a rich and better experience. Ad is to support our development team. We hope you understand.
-GeeksforGeeks"
gp:AOqpTOEd6Dzm8k7MRSJU_5CHdTaYuHwxcf1G4rcMAJ4IZs14Ezma8svgs65mwJo4Oe2JbdyW04z2b6VzmUY3,2015-03-08,19:45:04,7.7.2,US,5,1,Please add offline mode,4,POSITIVE,0.9915539622306824,4,2015-03-09 13:14:00,"Hello Fayaz! There is offline reading feature. Mark a post as favorite by tapping on the star on the top right of any post and it is saved to read offline. Please let us know if you are having any issue.
-GeeksforGeeks"
gp:AOqpTOE8RNinmcK5jEAxmOYKEJcIuKwv1bZTWvW9kkJAgxUMkiHXcW7lYhmdnDh_OdefgeDsEHBWn0Cgh6oI,2015-03-07,13:01:50,7.7.2,US,4,1,Links open browser instead of within app. Apart from that everything is great.,13,POSITIVE,0.9984568357467651,13,,
gp:AOqpTOHwyGNXXunlHzUO0bOn0DNtGk1jZoUCZ_cbuPk4_aHvarZKMYjpnIDZuInd-ESLqUoMk8qvmDgr1M6G,2015-03-06,19:02:06,7.7.2,US,4,2,Gr8 app with really smooth UI. Hats off to the idea of bringing this site to mobiles,17,POSITIVE,0.9988116025924683,17,,
gp:AOqpTOHqDRvhKtAoVTghiQoWv0SccsIhYGXC-vMvAt1ha56MzasHLJ8lLBKnzdXa-OWSmfwiVc4FxnpdNrR8,2015-03-06,11:02:36,7.7.2,US,5,1,Easily the best app for the cause,7,POSITIVE,0.998687207698822,7,,
gp:AOqpTOHa4PBVoKNEw5ZQCfz6bRTB2sjQPQCbSbEQYVH7Z1-c3SrXGJKX7ghk1Ko1O3U-PYnBkaOdxsqocpt6,2015-03-06,01:54:56,7.7.2,US,5,1,Good job.  However it be better if I can change colour theme.,13,POSITIVE,0.9984949827194214,13,2015-03-06 14:13:59,"Coming soon. Stay tuned.
-GeeksforGeeks"
gp:AOqpTOEDHmWKEOY5q9mlXhtrFpdxawBxL27AZOgfUrOrFFBqI7aJYT6LH_BC5G6CBtSfNpXRn9K4CQ9GZhZ9,2015-03-05,15:50:18,7.7.1,US,5,2,Very helpful,2,POSITIVE,0.9983875751495361,2,,
gp:AOqpTOF6UK4QcQwwuxE4K1WUFRiGrZh1-AQ8GrtUSSKdbiUL_eC1U1RbcE7ewiTd5HrQ4lwgR7H6q5udZ3wr,2015-03-04,11:36:48,7.7.1,US,1,2,None,1,NEGATIVE,0.9975737929344177,1,2015-03-04 12:47:39,"Hello Jitesh! We are sorry for the inconvenience. App is still under development phase and our team is working consistently to provide users a rich experience. Can you please write to us at gfg.androidapp@gmail.com and give us details on what is prohibiting the app from being awesome?
Ad is to support our development team. We hope you understand. "
gp:AOqpTOH61LU6HxXqrBqfhJCW4YPL-L9kCbldii87VMEismmK6RHDYK_9yvmPanGwKrPfaQaQIdKpF8q4qyCQ,2015-03-03,21:39:36,7.7,US,4,1,Great info!,2,POSITIVE,0.9986637830734253,2,,
gp:AOqpTOGyHuGo91B48N2Wgd0oXKDUXSXipp8I5gbN7rD_yOH0G2RX_tVclMPqBCL0iQ4otMDQFozeL3z55CLd,2015-03-02,16:05:09,7.6.13,US,4,1,Good collection at one place,5,POSITIVE,0.9986205101013184,5,,
gp:AOqpTOEEIsD0DpFVoHaIzvYec8RctVJRpslZAh3Urv7mjc_9DVac0TYwB925-aS5NSOLmVdaJJMa_N_yQPlS,2015-03-02,15:24:19,7.6.13,US,5,1,I really like this app,5,POSITIVE,0.9988769888877869,5,,
gp:AOqpTOEbj41zsg10EQiyiaL_iyCL7wRovKkBAAQTWA4HpVHJtPp6Y7C_hixVRNByuynrzKVpeUvf_JNGvFa5,2015-03-02,08:04:49,7.6.13,US,5,1,Awesome,1,POSITIVE,0.9986000657081604,1,,
gp:AOqpTOEdG46SSEb4gO67i7quFgS2xT6XNdC6bRguozvxXSYtlRrR_Wlrbl2chPqybqqlZ9tt2cH1rxUvwmZr,2015-03-01,22:27:15,7.6.13,US,3,1,Good to go For Basic,5,POSITIVE,0.9986253976821899,5,,
gp:AOqpTOGQufSqvAUf97QffkIVVm3x5g8nliEd27gYPIcRcSj58hmGDKhkl0_-i5BxNk_DSoAgQXIRWLkCPlTb,2015-03-01,17:19:38,7.6.13,US,5,1,Great App!!!,2,POSITIVE,0.9987454414367676,2,,
gp:AOqpTOGbZ6V0733qdQIbB93lhH-MDO3eRmYykETA6L4DSZQFVUm6wUcR_C8LErU0Nt9wsJxh0oBzzx-jt2Wy,2015-03-01,16:23:16,7.6.13,US,5,1,Awesome app,2,POSITIVE,0.9986573457717896,2,,
gp:AOqpTOHmZeV3bIy-_L-yCDhQweeQB8xxvOwZO2ld2ORCLOY5w2Ey8cMGAydN3rD1FAbf2ZaVh9onDGDrLp0M,2015-02-28,16:38:22,7.6.13,US,1,1,Content display is not proper,5,NEGATIVE,0.9984371066093445,5,,
gp:AOqpTOEaJAfC7qSCcPE0NhonbzMoxLSVOQYP2sPiihrrjA1w3O5a36TBMUwdHSB50FkoDmmD6AMcRXkjVxTX,2015-02-26,16:00:48,7.6.13,US,5,1,Nice!,1,POSITIVE,0.9984532594680786,1,,
gp:AOqpTOHxoMbCuMjK6gBfhVa5By60xuVzqpymQ9xWrUgQeP1Xx-K5o9WOU2SQdxPyNONEHKjgt_dWX9Vci3ql,2015-02-26,15:58:15,,US,4,2,Good,1,POSITIVE,0.9984152317047119,1,,
gp:AOqpTOHEC3otsao5DmTsGq4uk8eCqUItNIfb2ck6Xq9qUELr5BRZAg3D9uAOb1DqGaH2MejuY4MpfsvL5QyP,2015-02-26,11:48:43,7.6.13,US,5,1,Very good app,3,POSITIVE,0.9986957907676697,3,,
gp:AOqpTOFVy7oFiWDDjYC6GNqpNJaGMO-Z3GqUIu8wFD4-uQ4dx8sbJnlnsquNrAybx17ljEwJaA1qIVneV5wc,2015-02-25,20:40:01,7.6.13,US,5,1,Useful....and informative,2,POSITIVE,0.9986037611961365,2,,
gp:AOqpTOFzGt-cN0gm9usTe9EpbE6bcVMbKoEvOz0Q5dlB_b9jLqxQyqkoPVeXeSO_h3mhcmcxruFA874zxarQ,2015-02-25,19:57:41,7.6.13,US,5,1,Well implemented app,3,POSITIVE,0.9988277554512024,3,,
gp:AOqpTOGbi4C4WkY4ZAj6BkVGr3HoSdiwCzN4PudhKBDT8z_X4Nc2bUm5uJQ-ELqhdX9cLCk0FKfJ-JZhfZim,2015-02-25,19:30:33,7.6.13,US,5,1,Kudos guys keep the good work going,7,POSITIVE,0.9988147020339966,7,,
gp:AOqpTOFS0BdTdwhww2MwDTo874wFpiN86Cuk0iEDHAU_8iUDANLqYnaetQpSa0sGy-n2YRZa3Gxry0oCssMP,2015-02-24,01:04:39,7.6.13,US,5,1,awesome app,2,POSITIVE,0.9985999464988708,2,,
gp:AOqpTOFx139wiaF0oAlxlbWnsPza8Iz-o5PLMhe9p2hGLHgtFm6ODWYkH2Pex1Rf9EkHESa5dFvBqm3OEEmz,2015-02-23,19:33:59,7.6.13,US,5,1,The latest update is COOL!!! Thanks for repairing screen orientation bug!!!,11,POSITIVE,0.9988390803337097,11,2015-01-26 08:17:12,"Hello Paras! This issue is fixed in latest update. Thanks for your feedback and patience.
-GeeksforGeeks"
gp:AOqpTOEg66YaxJOoTkgwvSMa8mQ4I-q9xFo7bdi-k6P55yApTRWrLb-yvJ8UKZN6_P8UhIuXP-5D1358QnWO,2015-02-23,13:41:53,7.6.13,US,5,1,Definitely one of my daily reading,6,POSITIVE,0.9988778233528137,6,,
gp:AOqpTOFqeS3IHXNlFsO3ZRJlO7DO213FKqy5j6Qg1ncx3JIRRn5ZFscy2T3ETbzm95r2ijQ-w7ZoPqlRsaHK,2015-02-23,12:35:28,7.6.13,US,4,1,More browsable links needed,4,NEGATIVE,0.9916541576385498,4,,
gp:AOqpTOEiNSAzvERnB9_YO54XxKfKU90aEAR-AbqsUu30rz1JIeOkuVcTU9FSRylGhQP6gsq7yII24nDLoC47,2015-02-23,08:35:41,7.6.13,US,4,1,Very useful app,3,POSITIVE,0.9986989498138428,3,,
gp:AOqpTOHTI8WSeeTZzWX89UT8ZMbGgby6cPF3OsAHUpcwftlqQOeMIWikCJ5wvEPO8srgOJDQY4fY8TE2WkOe,2015-02-22,20:34:03,7.6.13,US,4,1,Organized Material for brushing up,5,POSITIVE,0.9962841868400574,5,,
gp:AOqpTOFOp4sMeaiezB_kR3-tQWTulR4y7PlNgj566CP2M14jfKU3F_uGcd1XcYjGA4lgyI62M87kM1f0ss9D,2015-02-21,14:57:40,7.6.13,US,4,1,No comment option no sign up or register option.,9,NEGATIVE,0.9994314312934875,9,,
gp:AOqpTOHKWOaqSrnkWhuFxc9YYVINyyA7kwshk4a1K2AWiOrfZzMMOTfDYHYgDmpSbcYDrpXImdgmGqeXcpYU,2015-02-21,14:46:23,7.6.13,US,5,1,But need a comment feature for articles.,7,NEGATIVE,0.9867960214614868,7,,
gp:AOqpTOEScc77NHpKhhYq2rlen7ifhCxYSPJ9sg6hJhhrzRj-JBTi_UXl13aByz2OpcX646zaoxxk4roQCpBB,2015-02-20,22:14:36,7.6.13,US,4,2,Add option to search questions set by company,8,POSITIVE,0.9916393160820007,8,,
gp:AOqpTOF5LQB6X6bjB76DQwkadsk0pox5DeeAR2gXmwwt8ZQ2D9yTlk75b99nj1YiDyjqhW-N4lZDBOlzyRK3,2015-02-20,13:12:38,7.6.13,US,5,1,Kudos....,1,POSITIVE,0.9984002709388733,1,,
gp:AOqpTOG2TPwtJL7aHwbeb9u4zledJsQhvTw7Tvsrodd4MFCNbtU9qG6uEPnZvtH46yuTHMzj4GmIW-mGHYK-,2015-02-19,16:42:41,,US,5,1,One of the best portal for algos and sharing interview experiences with leading companies.,14,POSITIVE,0.9988278746604919,14,,
gp:AOqpTOEJy2n2nnnERjHZAvzvjQvOuYc3ayoe2wovy4HWTJLKMY1-yL7qC8wlDM3mlDpLnaVRnU-oSzl59-Kb,2015-02-16,20:26:25,7.6.11,US,5,1,Love to feed upon these algorithms,6,POSITIVE,0.9946021437644958,6,,
gp:AOqpTOF6LxT-ZFzSWzg6QVik0SFshpW1kjkh9qlqGAd0e6pJr7FcTD8CnmQCJ94Dsz12WZm_syRBeDxO3L47,2015-02-15,07:21:30,7.6.10,US,5,1,I love the app very much,6,POSITIVE,0.9988793730735779,6,,
gp:AOqpTOHkN3PQI9q0uOHqI8E3GQGd0cl3UY9-3FplX1MdSHkbD9X46wz3i_v2Kuw25ADdfxsxbkDVoS84jVbN,2015-02-15,06:50:11,7.6.10,US,5,1,"Waited for this app a very long time on android , I'm sure lot of improvements will come in future ,I wish things were available for offline storage.",28,POSITIVE,0.9982287287712097,28,,
gp:AOqpTOE1qAe9MfMLvZDiNdhyvfiF6MMruuWgwitvM70YJ6UYqpvIvcuDLXJb_Cug-wKoAGgIaXHSbLOxUyP0,2015-02-14,10:01:29,7.6.10,US,4,2,Very good app!  But making loaded contents are available offline will be more data efficient,16,POSITIVE,0.9986164569854736,16,2015-02-14 11:10:46,"Hello Dinesh! We do have offline reading support. Tap on star located on top right corner of a post and it is saved to read offline.
Thanks for your support and feedback.
-GeeksforGeeks"
gp:AOqpTOF_qKOF2lz4m6zW0oYJPPwXO6Zpj-NVM2FqCVzTLkQGR__T2nvX_1JA9B-CTn0flsdrYFJk8t8IWkEz,2015-02-13,06:29:03,7.6.10,US,5,1,good,1,POSITIVE,0.9985306262969971,1,,
gp:AOqpTOEPPzCB6eNW5hSJJqSJ0JWpWkaSArCsB2Gv9zsivYKuoskJ7dTznQzt0HQaoo6xxdImv33qs_V4xFr1,2015-02-13,03:30:59,7.6.10,US,5,1,Superb app,2,POSITIVE,0.998703122138977,2,,
gp:AOqpTOFT8ipp8bvor59arFkZd3Oz2yNsa9qsxc-_KcVuGcpAjFfJvX8q9HbI8ORcWXpVfo2NZhu9za7ZYNyV,2015-02-12,06:30:38,7.6.10,US,4,1,It is as good as the one available for browsing through desktop computers. It gives more flexibility of accesing contents on the move,23,POSITIVE,0.9988240599632263,23,,
gp:AOqpTOEkoF3VZjgnYNS1urxyHvQ8yuqHefkZr3hQDh_uTnKvEDfjt_nGZ_8p-Lfo2QAo5miogsIP_7t2F9C9,2015-02-09,20:33:26,7.6.10,US,5,1,You guys rock,3,POSITIVE,0.9988604784011841,3,,
gp:AOqpTOFHloxJt_edcc2QBfQP7tSYuMNNJdgKCR4F5UefueRVvzDFo8XxGg8FfRbdGSqvV5bXjCuhBYGgYuQE,2015-02-09,18:26:52,7.6.10,US,5,1,Excellent App for algo,4,POSITIVE,0.9987853169441223,4,,
gp:AOqpTOE4kZy-w_PnRtOKa8gMX0-lWNogb-mm3AK07F-7a08HcUWVwN5-Co_9bSRBM-9ZDUAMSy4JdG_0jNT9,2015-02-08,19:30:47,,US,5,1,just wait for my app fellows hahahaha......,7,POSITIVE,0.9984083771705627,7,,
gp:AOqpTOFZD0QP3xkVN61rfylVqDe2OocdvY_af0TY4Pxv3938gwj5cJdqKUadQiNoMEkZI8uRg7nFOzHC122-,2015-02-08,18:58:15,7.6.8,US,5,1,Should provide saving of data,5,POSITIVE,0.9956254959106445,5,2013-09-28 21:05:01,"Please check the options, you have saving of data option"
gp:AOqpTOGCuQJ3VE3CxcEa0EJiq6eJH4frNIrCBWOMOwePS2LTPpvk5tba_Mk2iWkfqpYTHSyNCNjvRiNytydD,2015-02-07,07:01:05,7.6.7,US,4,1,"Thanks alot for making mobile version of gfg , we needed it !       One suggestion: hide the solution and show a hint button and a solution button . hint would tell me pseudo code or just algo and solution gives me full code in c/cpp.",51,POSITIVE,0.9978099465370178,51,,
gp:AOqpTOGrnlqEQqRfoJMYm77yM-RbKs_s5WQi8-Vio9thSeU_Elk1tAr9CrDOk6OcZ9VhgVaEQxK0Oi3qtQn9,2015-02-07,05:04:16,7.6.7,US,5,1,Great UI and rich content,5,POSITIVE,0.9988787770271301,5,,
gp:AOqpTOGnx-rwSkQzfB0jNIATai50y3FRIGE71VjLJE_gL8ckP2IplHL-KPY7A3E2Oe8ZxQ9xek6J21fU4JPV,2015-02-06,08:44:27,7.6.6,US,5,2,"this app is very good to use, if this could add setting to set some conditions will be better. the latter is to small for me , I want to zoom the latters.     In the Data types of comparsation  the float in advanced C , the example code 3 is wrong, float=0.5 is incorrect,  I think that is float=0.5f.",65,POSITIVE,0.9972119927406311,65,2015-02-06 22:31:25,"Hello John! We have added support for changing text/font size in latest update. Go to settings and change font size. Thanks for your feedback and support.
-GeeksforGeeks"
gp:AOqpTOEPGH-QrvIaGuu98TqLtK6iYPVWiDfTbQ8uT0vcb3W2LKNpWAHAap1oY3CBFyTtrgp6RZzAcPiysx2b,2015-02-05,16:15:25,7.6.6,US,4,1,Overall it's too good.......only one thing need to add on that is large font size need to be present,19,POSITIVE,0.998528242111206,19,2015-02-06 22:31:16,"Hello Prateek! We have added support for changing text/font size in latest update. Go to settings and change font size. Thanks for your feedback and support. 
-GeeksforGeeks"
gp:AOqpTOHJcybTnyDp3Dz0ZgOhBu6SQmTnyqvLocco09wuwSZtGbKmqagl73LPpt5iUf8y9qPxWgb72fbyoz22,2015-02-02,16:40:08,7.6.6,US,5,2,Keep up the good work.,5,POSITIVE,0.9986922144889832,5,,
gp:AOqpTOEGxJr8G8k2httA9ZoYfTG57jXCZ59nUG2nCoR2XESByZqmBxjiWyNNITlslow7pJ4d1emqgNMu5XLZ,2015-02-02,13:13:35,7.6.6,US,5,1,Quite handy,2,POSITIVE,0.9980660080909729,2,,
gp:AOqpTOEBoq-MDKFckO4zc2cExf-1veLCKJQ9YGjjPxAk40Sh9R8Ltbk5O7_8G5OpUI1VKlu0nHLIUQUJRsz2,2015-02-01,10:52:28,7.6.4,US,5,1,Great app,2,POSITIVE,0.9987025260925293,2,,
gp:AOqpTOGsHbPIarKWq9q7IdKrFgH1EqVgg60oY6xNcIR-DUzWvIWJp7mKc2czIO2SwfDBt2RTIL2rZf_WNBLM,2015-01-29,18:17:13,7.6.3,US,5,1,Good,1,POSITIVE,0.9984152317047119,1,,
gp:AOqpTOG2EDeV_rf6YUxo5fpQDzX3EbtHNP25dQMxbT34Rg3XNt1YMpwsVCUaqFJnCJMDhh7rT-79dZkQ-aIZ,2015-01-29,09:00:29,7.6.3,US,5,2,Plz provide it as offline...as we can not save all the pages....rest is good ...,15,POSITIVE,0.9827283024787903,15,2015-01-29 17:30:01,"Hello Ayaz! There is already offline reading feature. Tap on star located on top right of any post and the post is downloaded to read offline. Thanks for your support 
-GeeksforGeeks"
gp:AOqpTOE9rOGyh-Sc3tKbJsAJOsS9vGWf_hG90GkyJGS6SFbU5UBhZPi3Q_k125a4yIV9g4WuEnVhrQ_Yvgor,2015-01-29,07:28:56,7.6.3,US,5,1,Its the best geek portal i have visited,8,POSITIVE,0.9987747073173523,8,,
gp:AOqpTOGiAZMFlYfbmcXCvhL2Lp24NDHSlaa6KIzWoM0twLPdZdaA2oVTAdbB4TuPoBdYzUTZdQoPCtEpQ5bj,2015-01-27,21:14:43,7.6.3,US,5,1,Please add the comment section for every post in the app too.. Rest is good.. Love your platform,18,POSITIVE,0.9988679885864258,18,2015-01-29 17:29:24,"Coming soon! Stay tuned.
-GeeksforGeeks"
gp:AOqpTOEhb7O3NDVJo5zzUIBLmJagGKYgp_X8e1QTKNxIH2mWXIsZ_rlLCXIPG0eF_IJa2ysdTFdZ3GrJX6Wz,2015-01-27,08:01:10,7.6.2,US,5,1,Always loved it. First web and now mobile.,8,POSITIVE,0.9988096952438354,8,,
gp:AOqpTOGr_JLkxZKkgEyJ61dl40IanFcYncnXLTDL1yV78Henr6IAegvxVQJ97ud8rfQVsD7W5rQVZkUw1S40,2015-01-26,09:44:37,7.6.1,US,5,1,Better classification of tabs,4,POSITIVE,0.9962074756622314,4,,
gp:AOqpTOF9-b4vdU7hRtQU7V1IuMab2xRLGJQ5cP40opEt9-_QZWLR4xnM189Qmyrfk-cqj84c7b8hDOO3ryGC,2015-01-26,08:47:21,7.6.1,US,5,1,Now I can easily study on go.,7,POSITIVE,0.9987173080444336,7,,
gp:AOqpTOED7myUyKXDU7qcx_3cbucE_Pq4PHVPNBgiipXBYRLIcaxrphvTR6uEDFwt1PmRk9amJ9THsjMuNNxZ,2015-01-25,23:53:15,7.6.1,US,5,1,And still love it,4,POSITIVE,0.9987908005714417,4,,
gp:AOqpTOGldVbJ2kQUXXI6Jk1Rctr3uTYBMqk0iCgpQmPY0I4s_NxGfHWZ-JwREcX-dk4Zh-pM2YMSsbf4l3G6,2015-01-25,21:48:29,7.6,US,5,1,"Just one option to have things downloaded offline. Rest all is just perfect. Still worth 5 stars, or rather 6-7-8 stars....",21,POSITIVE,0.9988901019096375,21,2015-01-26 08:17:26,"Hello Siddhant! There is already offline reading feature. Tap on star located on top right of any post and the post is downloaded to read offline. Thanks for your support
-GeeksforGeeks"
gp:AOqpTOFpJlOaLak9KMJYz-tpAHzbkuXXeEE6cpEypQ9bdlV4sRRfYtjm872fCA3xPNDkFTI1eC54iVgMQ3K-,2015-01-25,16:54:57,7.6,US,5,1,Nice and clear format,4,POSITIVE,0.9987657070159912,4,,
gp:AOqpTOG7vn53MbsJXcg5vZ8Nimcf-V65-RV4KMCuYJS2jc8Er2nQOP6Us535EJTiFkn9y2vJPrdNyTXdS5-w,2015-01-25,13:17:26,,US,4,1,Easy to read...,3,POSITIVE,0.9987540245056152,3,,
